"index","name","lat","lon"
"16421","Aviosuperficie Alisoriano","42.433658","12.292147"
"16422","Campo di Volo ""Aerolight Marche""","43.512778","13.193611"
"16423","Campo di Volo Montefano","43.42075","13.39928"
"16424","Aviosuperficie ""Ali di Classe""","44.322803","12.308312"
"16425","Campo di Volo Villafranca","44.291111","12.026111"
"16426","Aviosuperficie ""LYRA 34""","44.500278","11.944444"
"16427","Campo di Volo ""Ali Filanti""","44.582222","11.923056"
"16428","Campo di Volo ""Icaro Village""","44.842996","11.485068"
"16429","Campo di Volo ""Le Merline""","44.97287","9.479142"
"16430","Campo di Volo ""Arbuschi""","45.05","9.1625"
"16431","Aviosuperficie Dovera","45.380525","9.534974"
"16432","Aviosuperficie dei Navigli","45.414722","8.895"
"16433","Campo di Volo ""Volo Club Milano""","45.449444","8.998333"
"16434","Aviosuperficie Alicaorle","45.611944","12.814722"
"16435","Aviosuperficie Zampieri","46.404444","12.8825"
"16436","Sterzing / Vipiteno","46.88422","11.44214"
"16437","Aviosuperficie ""Passo del Tonale""","46.264722","10.599444"
"16438","Aviosuperficie ""Il Nido delle Acquile""","40.93769","16.497"
"16439","Aviosuperficie Mezzana Bigli","45.065409","8.835176"
"16440","Aviosuperficie ""Sa Doda""","39.361731","8.868309"
"16441","Campo di Volo Sardegna","39.621944","9.101944"
"16442","Campo di Volo ""Oasi da Peppe""","40.4525","15.001389"
"16443","Aviosuperficie Aerotre","40.443303","17.630114"
"16444","Campo di Volo ""Il Volo""","40.421944","8.686667"
"16445","La Quercia","40.962982","16.6331"
"16446","Campo di Volo Platamona","40.813333","8.470278"
"16447","Aviosuperficie ""Delta Club Napoli""","41.065278","13.9625"
"16448","Pegaso Club 2000","41.35775","13.149013"
"16449","Campo di Volo Fiorano Wings","45.11933","9.705951"
"16450","Aviosuperficie Caposile","45.564444","12.574722"
"16451","Aviosuperficie ""Aquile Randagie""","45.165668","11.035167"
"16452","Aviosuperficie Club Chiusdino","43.191012","11.143076"
"16453","CdV ""38 N Fly Zone""","37.9458","15.8836"
"16454","CdV Ass.Sp. Parvolo","45.815556","12.752222"
"16455","Campo di Volo Careas","45.50668","9.66814"
"16456","Campo di Volo ""La Zappaglia""","45.326667","10.378056"
"16457","Aviosuperficie Vigarolo","45.2175","9.466667"
"16458","Campo di Volo ""La Fenice""","44.999827","10.71339"
"16459","Campo di Volo ""Air Folies""","45.53297","8.90103"
"16460","Aviosuperficie Airone","45.588056","9.003751"
"16461","Aviosuperficie Pravisdomini","45.824167","12.685278"
"16462","Campo di Volo ""Ali Venete""","45.666667","11.808333"
"16463","Campo di Volo ""Il Pioniero""","45.083889","11.661667"
"16464","Aviosuperficie ""San Giuseppe""","45.85649","12.06555"
"16465","Aviosuperfice ""Alla Colombara""","45.755","11.694167"
"16466","CdV ""Il Fantasma"" Arcole","45.36","11.294444"
"16467","A/S CÃ  del Conte","44.868889","9.938057"
"16468","Campo di Volo Borgotaro Albareto","44.464558","9.715806"
"16469","Campo di Volo ""Flying Buttero""","42.517352","11.319137"
"16470","Campo di Volo ""Le Tartarughe Volanti""","45.609722","9.486667"
"16471","Aviosuperficie F. Baracca","45.838889","12.193889"
"16472","Pegasus Flying Club","45.669654","13.0394509"
"16473","Aviosuperficie Olivola","41.17751","14.74734"
"16474","Volturno Fly Aviosuperficie","41.1575","14.3669444"
"16475","Aviosuperficie Alituscia","42.229167","12.120833"
"16476","Campo di Volo Acquasparta","42.6841667","12.5527778"
"16477","Aviosuperficie Terra del Sole","42.775534","11.157271"
"16478","Campo di Volo ""Ali del Po""","44.97213","10.293684"
"16479","Campo di Volo Aerdomus","41.9419444","12.1402778"
"16480","Campo di Volo Ondalba","44.776117","7.879334"
"16481","Campo di Volo Castel Caladan","45.461305","9.576677"
"16482","Volo Molise","41.45948","14.53799"
"16483","Aviosuperficie Blue Silo","45.8872222","12.6277778"
"16484","Aviosuperficie del Sagrantino","42.890278","12.533056"
"16485","Aviosuperficie AIRBAS","40.5655556","16.5925"
"16486","Aviosuperficie Renzo Storai","43.96583","11.458056"
"16487","Campo di Volo Alicocco","41.655","13.226389"
"16488","Aviosuperficie Ceresara","45.263695","10.582549"
"16489","Campo di Volo ""Cab Club""","45.057833","8.066817"
"16490","Campo di Volo ""Flying Tigers""","45.441708","7.935971"
"16491","Aviosuperficie Kong","45.76161","9.44497"
"16492","Aviosuperficie Piancada","45.76417","13.07304"
"16493","Aviosuperficie Stella","44.95094","11.62722"
"16494","Aviosuperficie Ultralight Friuli","45.93098","13.362"
"16495","Ali Libere","42.829833","12.683383"
"16496","Aviosuperficie Stintino","40.88295","8.25418"
"16497","Aviosuperficie La Filanda","43.4464","11.67414"
"16498","Aviosuperficie Enrico Mattei","40.431896","16.5538"
"16499","Campo di Volo Pisticci","40.39953","16.63706"
"16500","Aviosuperficie Sibari Fly","39.757418","16.435418"
"16501","Aviosuperficie ""Il Gabbiano""","43.051711","10.552012"
"16502","Aviosuperficie Aliscarlino","42.912222","10.816667"
"16503","Campo di Volo ""San Felice""","44.8325","11.120833"
"16504","Aviosuperficie Molise Ultravolo","41.97547","15.02005"
"16505","Campo di Volo Arcora","41.94428","15.04761"
"16506","Aviosuperficie Pantano","40.56167","15.7599"
"16507","Aviosuperficie Ali Nettuno","41.503775","12.701976"
"16508","Aviosuperficie Dorgali","40.348344","9.547495"
"16509","Campo di Volo Thiesi","40.53542","8.6055"
"16510","Aviosuperficie AVRO","46.235833","13.073333"
"16511","Aviosuperficie Baialupo","45.5529","9.50567"
"16512","Campo di Volo L'ELIKA","44.88293","7.56105"
"16513","Campo di Volo Le Streghe","45.395556","8.706389"
"16514","Campo di Volo Lucchina Fly Club""","45.3236111","8.0008333"
"16515","Aviosuperficie ""Santa Lucia""","45.484167","9.9525"
"16516","Aviosuperficie Corry's","45.519444","10.38"
"16517","Aviosuperficie ""Natale/Battistoni""","45.334722","8.824722"
"16518","Aviosuperficie ""Il Borro""","43.536111","11.705"
"16519","Aviosuperficie ""Reno Air Club""","44.61269","11.32424"
"16520","Aviosuperficie di Montegaldella","45.444444","11.651111"
"16521","Aviosuperficie Sassuolo","44.571667","10.78"
"16522","Aviosuperficie del Sole","40.624425","14.845842"
"16523","Venaria Reale / 34Âº Gruppo Squadroni AVES ""Toro""  [MIL]","45.133421","7.608827"
"16524","Aviosuperficie Rovigo","45.031167","11.823667"
"16525","Campo di Volo Agroturismo Sasso d'Oro","46.181389","12.8225"
"16526","Aviosuperficie ""Cap. Pilota Saverio Tedesco""","41.635","15.761667"
"16527","Aviosuperficie ""Fondone""","40.355883","18.232425"
"16528","Aviosuperficie Pantalla","42.871167","12.383417"
"16529","Aviosuperficie Maccagno","44.42381","7.45917"
"16530","Aviosuperficie I Pinguini","43.87137","10.94651"
"16531","Aviosuperficie Pegaso Flying Club","41.541847","13.370451"
"16532","Al Casale","45.98475","12.92438"
"16533","Campo di Volo ""Air Patria""","40.926943","14.061944"
"16534","Aviosuperficie Aliquirra","39.678","9.46299"
"16535","Campo di Volo ""Peter Pan""","42.97179","12.37247"
"16536","Campo di Volo ""Aligubbio""","43.3173","12.5731"
"16537","Aviosuperficie L'Aquila","42.300878","13.517175"
"16538","Campo di Volo ""VolAvisio""","46.27888","11.44837"
"16539","Volopuro","45.56399","8.54139"
"16540","Campo di Volo Tuscany Flight","43.695333","10.800533"
"16541","Aviosuperficie Avola-Gallina","36.945287","15.170774"
"16542","Aviosuperficie ""Avioclub Montagnana""","45.24438","11.42567"
"16543","Aviosuperficie Divinangelo","41.471944","13.023611"
"16544","Campo di Volo K-Fly","41.91128","15.81102"
"16545","Aviosuperficie Monticchio","40.3775","17.385556"
"16546","Aviosuperficie Artena","41.673056","12.845556"
"16547","Campo di Volo Villa Farsetti","45.49917","12.03139"
"16548","Campo di Volo Gianni Cerutti","45.34921","8.64632"
"16549","Campo di Volo Natile","40.59059","16.769"
"16550","Campo di Volo Pietralunga","43.450539","12.401383"
"16551","Campo di Volo Cavola","44.39646","10.53613"
"16552","Campo di Volo Santa Rita","42.75654","13.01628"
"16553","Campo di Volo CÃ  Virginia","43.819065","12.677191"
"16554","Campo di Volo Valdichiana","43.214021","11.823111"
"16555","Campo di Volo Ciannocio","43.122253","11.920488"
"16556","Campo di Volo Policastro","40.114874","15.495315"
"16557","Campo di Volo ""Delta Condor""","43.869653","10.301777"
"16558","Aviosuperficie Esperti","40.480095","17.885069"
"16559","Campo di Volo Monreale","39.583099","8.773265"
"16560","Aviosuperficie Agrigento","37.247222","13.654722"
"16561","Aviosuperficie Corte","40.10667","18.25833"
"16562","Campo di Volo ""Fly Sabina""","42.1166667","12.7080556"
"16563","Trike Team Cormorano","37.0994444","14.17"
"16564","Campo di Volo ""Val Vibrata""","42.809474","13.847142"
"16565","Campo di Volo AliVara","44.227697","9.720077"
"16566","Aviosuperficie ""Ali sul Castello""","41.061667","16.282222"
"16567","Agriturismo ""Podere Santa Apollonia""","43.295278","11.907222"
"16568","Campo di Volo ""Willy il Coyote""","44.772222","10.833333"
"16569","Campo di Volo ""Valerio Glorialanza""","44.376111","9.290278"
"16570","Campo di Volo ""San Dalmazio""","44.4125","10.843611"
"16571","Campo di Volo ""Delta Culture Club""","44.571111","11.451667"
"16572","Aviosuperficie Castellazzo","44.6833333","10.7397222"
"16573","Aviosuperficie Cassola","45.742222","11.807222"
"16574","Aviosuperficie Molinella","44.5982","11.656286"
"16575","Aviosuperficie di Rubbiano","44.671947","10.060862"
"16576","Aviosuperficie ""Colli Euganei""","45.203258","11.793658"
"16577","Campo di Volo Settecrociari","44.13595","12.18976"
"16578","Campo di Volo Campogalliano","44.70355","10.85416"
"16579","Obiettivo Volare Aeroclub","44.888828","10.15991"
"16580","Private Ultralight Field ""Achille""","43.99883","12.10792"
"16581","Campo di Volo Empoli","43.72512","10.98294"
"16582","Campo di Volo Tignes","46.15401","12.34751"
"16583","Aviosuperficie Grumento Nova","40.27009","15.91363"
"16584","Aviosuperfice ""Torre Sant'Andrea""","40.24721","18.43611"
"16585","Aviosuperficie Valicella","42.21873","12.24846"
"16586","Aviosuperficie F. Rossi","43.34","12.826944"
"16587","Campo di Volo ""Banda Bassotti""","44.924444","11.05"
"16588","Campo di Volo ""Rovasenda 2000""","45.5444444","8.2791667"
"16589","Campo di Volo ""Al Canale""","40.8125","17.2330556"
"16590","Campo di Volo Agnedo","46.0447222","11.5419444"
"16591","Aviosuperficie Costa d'Argento","42.4950156","11.2387705"
"16592","Campo di Volo Luciano Borgonovi","45.18698","9.04292"
"16593","Aviosuperficie ""Villa Selva Air Park""","42.79277","13.75146"
"16594","Campo di Volo Arcobaleno","44.4969444","11.2436111"
"16595","Campo di Volo ""Ali del Montello""","45.76157","12.16361"
"16596","Aviosuperficie La Selva","41.155556","14.21"
"16597","Aviosuperficie Falcone","41.101343","15.871805"
"16598","Aviosuperficie Celano","42.05167","13.55722"
"16599","Aviosuperficie ""Guido Paci""","43.102691","13.557411"
"16600","Campo di Volo ""Piana 5 Miglia""","41.879201","14.011133"
"16601","Campo di Volo Collerotondo","42.289182","13.745423"
"16602","Aviosuperficie Carocci","42.247516","12.308311"
"16603","Campo di Volo Pegaso","45.318","12.05065"
"16604","Aviosuperficie ""Parco Livenza""","45.74","12.70393"
"16605","Aviosuperficie ""Skydive Venice""","45.700009","12.763909"
"16606","Campo di Volo ""Banana""","45.59759","12.303003"
"16607","Aviosuperficie ""Il Pratone""","42.093703","13.042332"
"16608","Campo di Volo ""Sky Ufita""","41.046165","15.121532"
"16609","Campo di Volo ""Blue Devil Centre""","45.392554","10.128472"
"16610","Campo di Volo ""Le Panizze""","45.419094","10.557888"
"16611","Aviosuperficie di Lonato","45.394566","10.566931"
"16612","Campo di Volo ""Ali della LibertÃ ""","44.516167","11.100083"
"16613","Campo di Volo Phoenix","44.74714","11.34161"
"16614","Campo di Volo ""Creva Air Club""","44.737333","11.183633"
"16615","Campo di Volo ""Punto Volo""","45.437987","9.60738"
"16616","Agriturismo Turus","45.923709","13.541016"
"16617","Aviosuperficie AS77","45.95995","13.20564"
"16618","Campo di Volo ""La Fattoria""","45.2916667","12.0675667"
"16619","Aviosuperficie ""Base Bravo""","45.392864","11.692645"
"16620","Campo di Volo ""Da Domenico""","45.232351","11.797808"
"16621","Campo di Volo Padova Sud","45.324676","11.872852"
"16622","Aviosuperficie ""Dominio di Bagnoli""","45.188628","11.858303"
"16623","Aviosuperficie ""Avioclub Alanno""","42.31458","14.000913"
"16624","Campo di Volo ""Avioclub Elice""","42.490357","13.997202"
"16625","Campo di Volo Bonsciano","43.355854","12.193534"
"16626","Campo di Volo San Terenziano","42.85723","12.473179"
"16627","Campo di Volo Santa Maria Rossa","43.023963","12.387515"
"16628","Campo di Volo Montefalco","42.885358","12.693324"
"16629","Campo di Volo Molinella","43.121511","12.20585"
"16630","Campo di Volo Palosco","45.600679","9.821166"
"16631","Campo di Volo ""Fant Air Club""","46.085023","12.068712"
"16632","Campo di Volo Sedico","46.091613","12.089596"
"16633","Campo di Volo San Paolo","45.377553","10.037612"
"16634","Campo di Volo AliMatese","41.323638","14.363949"
"16635","Campo di Volo Vasto","42.155381","14.699362"
"16636","Campo di Volo Aerlight Faenza","44.3353333","11.9178667"
"16637","Aviosuperficie Valle Gaffaro","44.834414","12.231261"
"16638","Aviosuperficie Borgo Castelvecchio","43.0093333","11.7334667"
"16639","Aviosuperficie CittÃ  di Curtatone","45.101333","10.75005"
"16640","Campo di Volo Mantova Nord","45.172182","10.858224"
"16641","Campo di Volo Roverbella","45.239484","10.889615"
"16642","Campo di Volo ""Condor Men""","43.224706","13.329554"
"16643","Aviosuperficie Santa Anna","43.366053","13.457496"
"16644","Campo di Volo Ali del Chienti","43.260263","13.518618"
"16645","Campo di Volo AliPuglia","40.474421","17.609926"
"16646","Aviosuperficie Antares","40.504649","17.965087"
"16647","Base Aerea Molise","41.474462","14.537457"
"16648","Aviosuperficie Loelle","40.5701667","9.3173667"
"16649","Campo di Volo Valledoria","40.929768","8.812227"
"16650","Campo di Volo ""Pista Vasa""","41.046634","8.997749"
"16651","Campo di Volo ""Gli Aironi""","44.462771","11.789613"
"16652","Campo di Volo ""Delta club Conselice""","44.541928","11.792177"
"16653","Campo di Volo Oasi","45.696556","8.826948"
"16654","Aviosuperficie UmiltÃ","42.192111","12.331621"
"16655","Aviosuperficie Santa Bruna","42.382873","12.344158"
"16656","Campo di Volo Poggio Primavera","42.366412","11.796702"
"16657","Campo di Volo Montalto di Castro","42.362738","11.656572"
"16658","Aviosuperficie San Teodoro","40.802484","9.65839"
"16659","Campo di Volo Verginese","44.690633","11.762535"
"16660","Campo di Volo ""Fly and Go""","41.344754","15.526474"
"16661","Campo di Volo Vivoli","42.992253","10.806534"
"16662","Aviosuperficie Aviodelta","44.706594","10.249517"
"16663","Campo di Volo Campore","44.827864","10.010782"
"16664","Campo di Volo La Torretta","44.99341","10.060065"
"16665","Aviosuperficie Vallesanta","42.427317","12.805221"
"16666","Aviosuperficie ""Giardini di Corcolle""","41.900476","12.741902"
"16667","Campo di Volo ""Air Ardara""","40.625979","8.868129"
"16668","Aviosuperficie Cornegliano","45.288893","9.491832"
"16669","Aviosuperficie Massalengo","45.275425","9.482934"
"16670","Campo di Volo Mezzana Casati","45.098258","9.735884"
"16671","Aviosuperficie Gragnano","45.0","9.581999"
"16672","Aviosuperficie Aretusa Fly","37.03741","15.09536"
"16673","Aviosuperficie Chiusa-Zerfaliu","39.989504","8.723266"
"16674","Aviosuperficie Bedizzole","45.51851","10.449577"
"16675","Aviosuperficie Bosco di Mezzo","37.1523","14.59928"
"16676","Aviosuperficie ""Amici del Volo""","41.676997","13.74285"
"16677","Campo di Volo ""Ass.Sp.Volo Leggero""","45.261776","11.192901"
"16678","Aviosuperficie Pica","42.696389","13.917222"
"16679","Campo di Volo ""Ca' Quinta di Sarego""","45.432833","11.383333"
"16680","Aviosuperficie ""San Mauro""","46.068333","13.366883"
"16681","Aviosuperficie Serristori","43.332147","11.858067"
"16682","Campo di Volo ""Asolo Flight""","45.758333","11.896111"
"16683","Campo di Volo ""San Marco Volo""","45.771043","11.996559"
"16684","Aviosuperficie Montebelluna","45.748913","12.056902"
"16685","Campo di Volo ""Club Deltasport""","44.653559","10.991591"
"16686","Campo di Volo Ala Jonica","37.9371","15.320702"
"16687","Aviosuperficie Rosangeles","45.362833","9.016683"
"16688","Campo di Volo A.S. Ulcor","39.9787","8.6792"
"16689","Campo di Volo Vallermosa","39.3561","8.7919"
"16690","Campo di Volo Gemini","39.8948","18.1904"
"16691","Campo di Volo Giovanni Zaccini","41.560349","13.34412"
"16692","Campo di Volo ""Il Grifo""","41.671186","13.278646"
"16693","Campo di Volo Rains","41.146","14.338803"
"16694","Aviosuperficie Delfina","42.842934","12.734494"
"16695","Aviosuperficie Panicarola","43.064444","12.100556"
"16696","Campo di Volo ""Delta Top Pegaso""","42.224206","11.7948"
"16697","Campo di Volo San Giorgio","42.192897","11.724445"
"16698","Campo di Volo Montemelino","43.103","12.253"
"16699","Aviosuperficie ""Ali sul Graticolato""","45.5583333","11.9738889"
"16700","Aviosuperficie ""Punta Ala""","42.842172","10.82307"
"16701","Aviosuperficie Collina","43.988371","11.389562"
"16702","Campo di Volo Ali Friuli","46.056493","13.426248"
"16703","Aviosuperficie Amici dell'Aria","39.327868","9.146871"
"16704","Campo di Volo Aliveneta","45.250934","11.036059"
"16705","Campo di Volo ""Cavaliere d'Italia""","45.156334","12.110272"
"16706","Campo di Volo ""Gli Acquilotti""","45.138","12.2334"
"16707","Campo di Volo ""Al Ranch""","45.9235","13.033567"
"16708","Campo di Volo Always","46.133883","13.278224"
"16709","Campo di Volo ""I Grifoni""","45.91347","13.371861"
"16710","Aviosuperficie Chiasiellis","45.944928","13.208403"
"16711","Campo di Volo Fly Synthesis","45.968667","13.23355"
"16712","Campo di Volo ""Fly Evolution""","45.981982","13.306923"
"16713","Campo di Volo Pranovi","45.372","12.037703"
"16714","Campo di Volo ""Maraclub Icamar""","39.278216","9.25674"
"16715","Aviosuperficie Aero Club Valdarno S.C.U.V.","43.53084","11.473086"
"16716","Campo di Volo Massimo Costa","43.092714","10.556267"
"16717","Aviosuperficie del Parteolla","39.400471","9.139151"
"16718","Aviosuperficie ""La Tana del Volo""","39.269133","8.771811"
"16719","Campo di Volo Scaligero","45.317999","10.708789"
"16720","Aviosuperficie Arcadia","45.501483","10.788964"
"16721","Campo di Volo San Sisto","44.847258","10.505502"
"16722","Campo di Volo Top Gun","44.682302","10.568648"
"16723","Campo di Volo ""Volo Libero Carnia""","46.524053","13.004055"
"16724","Campo di Volo ""Pajaro Loco""","45.867979","12.792206"
"16725","Bracciano Air Base","42.0822","12.07459"
"16726","Aviosuperficie Mascioni","45.8991667","8.71735"
"16727","Campo di Volo Aeroteam","45.4362801","8.5770435"
"16728","Campo di Volo Rivoli","45.046818","7.536461"
"16729","Campo di Volo Andrea Bozzo","44.863742","7.407068"
"16730","Campo di Volo ""La Canonica""","45.635467","12.340599"
"16731","Campo di Volo Albatros","45.770727","12.244068"
"16732","Campo di Volo ""Dream Fly""","45.930381","12.257512"
"16733","Campo di Volo ""Butterfly 2""","45.853","12.456949"
"16734","Campo di Volo L'Airone","45.153393","8.656568"
"16735","Aviosuperficie di Fucecchio","43.7514431","10.8073791"
"16736","Aviosuperficie Antica Sardegna","39.270695","9.538871"
"16737","Aviosuperficie Santo Stefano","42.072262","12.2628"
"16738","Campo di Volo AliLafer","45.033682","9.791865"
"16739","Aviosuperficie Tucano","42.132373","12.627056"
"16740","Aviosuperficie Grecciano","43.628814","10.482438"
"16741","Campo di Volo Campiglia","43.019437","10.594659"
"16742","Campo di Volo ""Air Country""","42.806283","13.785007"
"16743","Campo di Volo ""Costa del Monte""","42.733207","13.891703"
"16744","Campo di Volo Roma Est","41.9151","12.76803"
"16745","Aviosuperficie Santarcangelo","44.032318","12.427928"
"16746","Campo di Volo Policoro ""Saline""","40.216161","16.731721"
"16747","Campo di Volo MedFly","37.1055","14.220061"
"16748","Campo di Volo Club Aeronautico Gela","37.11314","14.18929"
"16749","Campo di Volo ""Palazzone di Narni""","42.536609","12.553635"
"16750","Campo di Volo Calledro","42.464848","12.428715"
"16751","Aviosuperficie ARMA","41.464661","12.746693"
"16752","Aviosuperficie ""Fly Roma""","41.884434","12.71516"
"16753","Campo di Volo Sangermano","41.991555","12.13791"
"16754","Aviosuperficie Alfina","42.739667","11.983333"
"16755","Aviosuperficie Ocria","42.427255","12.457864"
"16756","Aviosuperficie Valcesano","43.70202","13.075323"
"16757","Aviosuperficie Pratello","43.55402","10.752517"
"16758","Campo di Volo Groane","45.56612","9.109705"
"16759","Campo di Volo Cogliate","45.640218","9.066056"
"16760","Campo di Volo Pasiano","45.832273","12.593565"
"16761","Campo di Volo Cordovado","45.83657","12.892801"
"16762","Campo di Volo Amyclae","41.314204","13.345913"
"16763","Campo di Volo Pontina Eagles","41.372995","13.136783"
"16764","Campo di Volo Avio Pontina Fly","41.380947","13.180648"
"16765","Aviosuperficie La Celsetta","42.121667","12.360556"
"16766","Campo di Volo Valmontone","41.765411","12.864925"
"16767","Aviosuperficie Aviocaipoli","41.890663","12.784316"
"16768","Air Classic Airfield","45.2883333","8.8"
"16769","Campo di Volo Gallipoli","40.0161111","18.0238889"
"16770","Aviosuperficie Fiano Romano","42.1447222","12.6333333"
"16771","Aviosuperficie Corfinio","42.108751","13.842901"
"16772","Aviosuperficie Carzago Riviera","45.516789","10.464759"
"16773","Campo di Volo Delta Club","41.716433","13.094704"
"16774","Campo di Volo Azzanello","45.2938889","9.9205556"
"16775","Aviosuperficie Ali Umbre","43.27045","12.7422267"
"16776","Campo di Volo Sturaro","45.1963889","12.0688889"
"16777","Campo di Volo I Quattro Cantoni","44.8030556","11.138333"
"16778","Campo di Volo Carzeto","44.96","10.1838889"
"16779","Campo di Volo UFO","41.512595","13.283537"
"16780","Campo di Volo Squadra Avvoltoi","45.241525","11.004096"
"16781","Campo di Volo Cianpioppo","45.015766","10.509881"
"16782","Campo di Volo La Strozza","44.894653","11.669125"
"16783","Campo di Volo Francesco Cantelmo","42.4886111","11.7986111"
"16784","Campo di Volo Pellicano","44.8472222","7.5622222"
"16785","Aviosuperficie Torre Foghe","40.1833333","8.4694444"
"16786","Aviosuperficie San Felice","46.084723","12.121052"
"16787","Aviosuperficie Vraglia","44.413209","11.747288"
"16788","Aviosuperficie Fly Center","41.5472222","12.6708333"
"16789","Campo di Volo ""Il Gruccione""","43.605515","10.411837"
"16790","Campo di Volo privato Bigarello","45.170815","10.929061"
"16791","Campo di Volo Pellizzario","45.2927778","10.4466667"
"16792","Campo di Volo AvioSciacca","37.5280556","13.0036111"
"16793","Campo di Volo ""Girasole Vola""","39.9566667","9.6452778"
"16794","Campo di Volo Pietralata","39.970654","18.381006"
"16795","Aviosuperficie La Smeraldina","41.05793","9.433446"
"16796","Campo di Volo Selva Negra","42.406825","11.396192"
"16797","Campo di Volo Privato Curtatone","45.112207","10.705383"
"16798","Campo di Volo ""Delta Team Lucca""","43.784226","10.603388"
"16799","Campo di Volo Mantovana","44.728086","8.595741"
"16800","Campo di Volo Felonica","44.9666667","11.3541667"
"16801","Aviosuperficie Tabularia","44.84975","10.5662204"
"16802","Campo di Volo ""Oasi del Volo""","39.407537","9.174867"
"16803","Gsiesertal / Valle di Casies","46.7657842","12.1556392"
"16804","Campo di Volo Scortichino","44.8577778","11.3530556"
"16805","Aviosuperficie privata ""La Ceriella""","45.220143","8.659543"
"16806","Aviosuperficie Maletto Fly","37.845756","14.869846"
"16807","Campo di Volo privato ""Le Prata""","43.74537","10.404967"
"16808","Campo di Volo di Vallecamonica","45.855901","10.147571"
"16809","Campo di Volo Altavillafly","40.5458333","15.1019444"
"16810","Campo di Volo Linnarta","40.412091","9.723621"
"16811","Campo di Volo Titta","43.4912038","12.2428002"
"16812","Aviosuperficie Jonathan","45.783887","12.316765"
"16813","Campo di Volo Ali Piacenza","45.0305556","9.6055556"
"16814","Campo di Volo Medole","45.339031","10.480944"
"16815","Aviosuperficie Privata Avielsar","39.498207","9.612477"
"16816","Campo di Volo Avio Lao","39.780336","15.809989"
"16817","ASD Salento Fly","40.35","18.0611111"
"16818","Corte Bariani","45.033228","11.724291"
"16819","Aeroclub CittÃ  Bianca ""Francesco Santoro""","40.772189","17.637754"
"16820","Campo di Volo Casalfiumanese","44.28966","11.625632"
"16821","Campo volo Apricena Fly ULM","41.79806","15.419932"
"16822","Campo di Volo Volare Un Po ULM","45.016807","10.09893"
"16823","Campo di Volo Ali dello Stilaro","38.435161","16.561698"
"16824","Rivaltella","44.642004","10.591759"
"16825","CdV Colibri","42.3008333","12.3797222"
"16826","Casa Bianca","45.466596","10.347943"
"16827","Aviosuperficie Rotocenter","43.7152961","10.7439971"
"16828","Campo di Volo Meda","45.676374","8.486462"
"16829","Elibase Pelikan 1","46.4976","11.3054"
"16830","Aviosuperficie Club Ibis","43.022522","10.61157"
"16831","Itokama Airport","-9.201527","148.264261"
"16832","Viveros Island Airport","8.4693","-79.0016"
"16833","Jamies","35.520465","-90.729075"
"16834","Clearwater Aero Estates Airport","43.75719833374024","-89.65260314941406"
"16835","Jiagedaqi Airport","50.371389","124.1175"
"16836","Jinchuan Airport","38.5422222222","102.348333333"
"16837","Jos Orno Imsula Airport","-8.13911","127.9075"
"16838","Qianjiang Wulingshan Airport","29.5133333333","108.831111111"
"16839","Comandante Ariston Pessoa Airport","-2.906425","-40.357338"
"16840","Quartz Creek Airport","60.48270034789999","-149.718994141"
"16841","Manchioneal Airstrip","18.0547334536","-76.28316700459999"
"16842","Tulloch Airstrip","18.1045968995","-76.9878101349"
"16843","Ewarton Airstrip","18.1739272531","-77.0685553551"
"16844","Worthy Park Airstrip","18.1449749774","-77.1578836441"
"16845","Port Esquivel Airstrip","17.891295804400002","-77.1360182762"
"16846","Puerto Seco Airstrip","18.4666041204","-77.39469051360001"
"16847","Silent Hill Airstrip","18.1963619642","-77.492108345"
"16848","Kirkvine Airstrip","18.0795496576","-77.47823596"
"16849","Nain Airstrip","17.9770288591","-77.6070141792"
"16850","Mafoota Airstrip","18.3717339749","-77.89325952530001"
"16851","Moneague Training Camp Airfield","18.2822","-77.1054"
"16852","Bath Airfield","17.9405","-76.3075"
"16853","King Feisal bin Abdul Aziz / Al Jafr Air Base","30.3435001373291","36.14770126342773"
"16854","Al Jafr 2 Air Base","30.01919937133789","36.12590026855469"
"16855","Azraq Highway Strip","32.0267062933","36.4086914062"
"16856","Wadi El Murbah Highway Strip","32.730667612","38.9783120155"
"16857","Al Ghadaf Highway Strip","31.5965854628","36.9232356548"
"16858","Al Qatranah Highway Strip","31.251992","36.223211"
"16859","Al Quwayrah Highway Strip","29.8239934905","35.3279650211"
"16860","Highway H Highway Strip","31.7856760596","36.2213230133"
"16861","Joeys","35.398494","-91.348252"
"16862","Josephstaal Airport","-4.74708333333","145.007083333"
"16863","Oitakenou Airport","33.026331","131.505577"
"16864","Camp Nayoro JGSDF Heliport","44.384575","142.442508"
"16865","Toubetsu Sub Base JASDF Heliport","43.310284","141.522666"
"16866","Taiki Aerospace Research Airfield","42.499971","143.441759"
"16867","Toyosaka Airstrip","34.624044","132.795954"
"16868","Otone Airfield","35.85937","140.241219"
"16869","Ryugasaki Airfield","35.906276","140.242152"
"16870","Moriya Ultralight Airstrip","35.916269","139.994005"
"16871","Moriya Airstrip","35.92991","139.974318"
"16872","Bando Auxiliary Airfield","36.015713","139.873595"
"16873","Sekiyado Gliderport","36.015574","139.816561"
"16874","Hoshubana Gliderport","36.03903","139.81066"
"16875","Yomiuri Otone Gliderport","36.16458","139.67117"
"16876","Kazo Gliderport","36.1866","139.61748"
"16877","Hanyu Gliderport","36.19942","139.6031"
